wavenumber,abs,,
10390.95715,1.02163,61.48088,58.80730822
10390.91015,1.00542,61.86992,58.99307586
10390.87715,0.98661,62.32136,59.2079091
10390.86515,0.98287,62.41112,59.25053164
10390.85415,1.00283,61.93208,59.02270326
10390.81715,0.99898,62.02448,59.06671652
10390.77715,1.00414,61.90064,59.00771983
10390.74515,0.99146,62.20496,59.15259081
10390.70415,0.99644,62.08544,59.09573589
10390.66515,0.99944,62.01344,59.06145951
10390.63315,0.99273,62.17448,59.13809686
10390.60815,0.97615,62.5724,59.32703852
10390.57915,0.99677,62.07752,59.09196646
10390.54815,0.97822,62.52272,59.30348219
10390.51815,1.00119,61.97144,59.04145577
10390.48415,0.98999,62.24024,59.16936285
10390.44715,0.99576,62.10176,59.10350243
10390.41215,0.9837,62.3912,59.24107528
10390.37815,0.99556,62.10656,59.10578652
10390.34115,0.99167,62.19992,59.15019442
10390.30115,1.00126,61.96976,59.04065548
10390.26515,1.00796,61.80896,58.96400597
10390.23215,0.99698,62.07248,59.08956761
10390.19615,0.9827,62.4152,59.2524683
10390.16215,0.97549,62.58824,59.33454727
10390.12315,1.0027,61.9352,59.02418996
10390.08315,1.0162,61.6112,58.86960166
10390.03515,1.007,61.832,58.9749947
10389.99615,0.98091,62.45816,59.27285635
10389.99415,0.97764,62.53664,59.31008346
10389.96315,0.99793,62.04968,59.07871444
10389.93315,0.99735,62.0636,59.08534082
10389.90015,0.99683,62.07608,59.09128108
10389.86615,0.99744,62.06144,59.08431264
10389.82615,0.97891,62.50616,59.295628
10389.79115,1.01682,61.59632,58.8624923
10389.75815,1.0005,61.988,59.04934377
10389.73115,1.007,61.832,58.9749947
10389.70315,0.9902,62.2352,59.16696714
10389.66915,0.99826,62.04176,59.07494393
10389.63815,1.013,61.688,58.9062815
10389.60415,0.99097,62.21672,59.15818202
10389.57115,0.99238,62.18288,59.14209161
10389.54015,0.99701,62.07176,59.08922491
10389.50315,1.00409,61.90184,59.00829179
10389.46315,0.99602,62.09552,59.10053299
10389.42515,0.9932,62.1632,59.13273205
10389.39415,1.0168,61.5968,58.86272165
10389.35815,1.00202,61.95152,59.03196592
10389.32015,1.00136,61.96736,59.03951219
10389.28215,0.99302,62.16752,59.13478672
10389.24715,0.96709,62.78984,59.43003029
10389.21015,1.02933,61.29608,58.71885983
10389.15615,0.98155,62.4428,59.26556758
10389.13215,0.96709,62.78984,59.43003029
10389.11215,0.99982,62.00432,59.05711642
10389.10315,0.98229,62.42504,59.25713881
10389.06515,1.00704,61.83104,58.97453688
10389.02715,1.01934,61.53584,58.83358735
10388.99315,0.97988,62.48288,59.28458484
10388.95515,0.98148,62.44448,59.26636483
10388.92415,0.98442,62.37392,59.23287094
10388.88915,0.99378,62.14928,59.12611098
10388.85715,0.9935,62.156,59.12930745
10388.83115,1.00811,61.80536,58.9622888
10388.79715,1.01189,61.71464,58.91899948
10388.76415,1.00344,61.91744,59.01572672
10388.73315,1.00107,61.97432,59.04282768
10388.69815,0.97643,62.56568,59.32385271
10388.66115,0.97257,62.65832,59.3677564
10388.62015,1.00357,61.91432,59.01423981
10388.58615,1.00524,61.87424,58.99513539
10388.55815,1.00665,61.8404,58.9790005
10388.52015,1.00446,61.89296,59.00405918
10388.48215,0.99217,62.18792,59.14448833
10388.44815,0.98927,62.25752,59.17757599
10388.40715,1.00419,61.89944,59.00714787
10388.36215,0.98667,62.31992,59.20722507
10388.31915,0.98425,62.378,59.23480818
10388.28815,0.99676,62.07776,59.09208069
10388.27215,1.00803,61.80728,58.96320463
10388.26115,1.01174,61.71824,58.92071792
10388.23015,1.0158,61.6208,58.87418789
10388.19415,0.98911,62.26136,59.17940098
10388.15515,1.00744,61.82144,58.96995845
10388.11815,0.99293,62.16968,59.13581402
10388.08215,0.98885,62.2676,59.18236646
10388.04715,0.9866,62.3216,59.2080231
10388.01415,1.00969,61.76744,58.94419819
10387.98715,0.99839,62.03864,59.07345851
10387.95315,1.00974,61.76624,58.94362561
10387.92215,0.994,62.144,59.12359935
10387.89315,0.99721,62.06696,59.08694018
10387.86015,1.01459,61.64984,58.88805906
10387.82715,0.99538,62.11088,59.10784212
10387.79415,0.99149,62.20424,59.15224848
10387.75715,0.97935,62.4956,59.29061899
10387.72315,0.98446,62.37296,59.23241511
10387.67615,0.97693,62.55368,59.31816332
10387.64115,0.99592,62.09792,59.1016751
10387.60315,0.99232,62.18432,59.1427764
10387.56715,0.98775,62.294,59.1949111
10387.52415,0.98651,62.32376,59.20904914
10387.47815,1.01952,61.53152,58.83152216
10387.43815,0.98182,62.43632,59.26249235
10387.41515,0.99781,62.05256,59.08008548
10387.39515,0.97318,62.64368,59.36082041
10387.38615,0.97053,62.70728,59.39094628
10387.35015,1.00368,61.91168,59.01298162
10387.31815,1.00869,61.79144,58.95564858
10387.26915,0.98271,62.41496,59.25235438
10387.23915,0.99476,62.12576,59.11492197
10387.21315,1.00466,61.88816,59.00177116
10387.17215,0.99642,62.08592,59.09596433
10387.13515,0.99018,62.23568,59.1671953
10387.11215,0.98686,62.31536,59.20505891
10387.07815,1.0124,61.7024,58.91315643
10387.04615,0.98673,62.31848,59.20654102
10387.01415,0.97719,62.54744,59.31520463
10386.98115,1.00056,61.98656,59.0486579
10386.95015,0.9805,62.468,59.27752525
10386.91615,1.01656,61.60256,58.86547375
10386.88515,1.00318,61.92368,59.01870043
10386.85115,0.9986,62.0336,59.0710589
10386.81515,1.02035,61.5116,58.82199844
10386.77315,1.00241,61.94216,59.0275063
10386.73715,1.00258,61.93808,59.02556226
10386.69615,0.97272,62.65472,59.3660509
10386.64815,0.95262,63.13712,59.5941524
10386.60115,1.00089,61.97864,59.04488547
10386.57215,1.00059,61.98584,59.04831496
10386.55915,0.99561,62.10536,59.10521551
10386.54815,1.00882,61.78832,58.95416016
10386.51015,0.97563,62.58488,59.33295459
10386.47815,0.958,63.008,59.53318402
10386.44515,0.99201,62.19176,59.14631434
10386.40815,1.00326,61.92176,59.01778545
10386.37615,0.9991,62.0216,59.06534517
10386.33315,0.99684,62.07584,59.09116685
10386.29415,0.99614,62.09264,59.09916243
10386.26715,0.99908,62.02208,59.06557373
10386.24115,0.9704,62.7104,59.39242376
10386.20915,0.96984,62.72384,59.39878787
10386.17615,0.98933,62.25608,59.1768916
10386.14315,1.01216,61.70816,58.91590617
10386.11015,0.9704,62.7104,59.39242376
10386.07715,0.99,62.24,59.16924877
10386.04215,1.00473,61.88648,59.00097033
10386.00815,1.00732,61.82432,58.97133202
10385.96815,1.00216,61.94816,59.03036507
10385.92915,0.98783,62.29208,59.19399885
10385.89215,0.9812,62.4512,59.26955374
10385.86415,1.00633,61.84808,58.98266271
10385.82015,0.97694,62.55344,59.31804953
10385.77515,0.99705,62.0708,59.08876797
10385.72815,1.00872,61.79072,58.9553051
10385.69915,1.00887,61.78712,58.95358768
10385.68315,0.98996,62.24096,59.16970509
10385.67315,0.99201,62.19176,59.14631434
10385.63815,0.99146,62.20496,59.15259081
10385.60815,1.00487,61.88312,58.99936864
10385.57615,0.97299,62.64824,59.36298089
10385.54415,0.98256,62.41856,59.25406315
10385.50815,0.98386,62.38736,59.23925219
10385.46515,0.99801,62.04776,59.0778004
10385.42715,0.9806,62.4656,59.27638653
10385.39915,0.96715,62.7884,59.42934881
10385.36515,0.98807,62.28632,59.19126202
10385.33315,1.0028,61.9328,59.02304635
10385.30215,0.99086,62.21936,59.15943712
10385.27015,0.99304,62.16704,59.13455842
10385.23815,0.98473,62.36648,59.22933817
10385.20615,0.9755,62.588,59.33443351
10385.17115,0.98599,62.33624,59.21497699
10385.13815,0.99382,62.14832,59.12565433
10385.10015,0.98151,62.44376,59.26602315
10385.06115,0.98384,62.38784,59.23948008
10385.01115,0.97747,62.54072,59.31201818
10384.97615,0.97568,62.58368,59.33238576
10384.93315,0.9966,62.0816,59.09390832
10384.89215,1.00501,61.87976,58.99776691
10384.85515,1.02353,61.43528,58.78549566
10384.84815,0.99396,62.14496,59.12405602
10384.83215,0.99557,62.10632,59.10567232
10384.79515,1.01624,61.61024,58.86914302
10384.76415,0.99184,62.19584,59.14825441
10384.73415,0.98198,62.43248,59.26066993
10384.70515,0.97972,62.48672,59.28640654
10384.66515,0.99384,62.14784,59.125426
10384.63415,0.98346,62.39696,59.2438098
10384.58415,0.97438,62.61488,59.34717348
10384.54515,0.97385,62.6276,59.35320126
10384.52515,0.9667,62.7992,59.4344597
10384.49115,0.97087,62.69912,59.38708193
10384.45915,0.96586,62.81936,59.44399886
10384.42815,1.00146,61.96496,59.03836888
10384.39515,0.98685,62.3156,59.20517292
10384.36415,0.99346,62.15696,59.12976408
10384.33115,0.98899,62.26424,59.18076968
10384.29715,0.99852,62.03552,59.07197305
10384.25815,0.95933,62.97608,59.51810229
10384.22215,0.97744,62.54144,59.31235959
10384.18915,0.97715,62.5484,59.31565982
10384.14715,0.99095,62.2172,59.15841022
10384.10315,0.97935,62.4956,59.29061899
10384.05115,0.98863,62.27288,59.1848756
10384.00815,1.00046,61.98896,59.04980102
10383.98215,0.99958,62.01008,59.05985946
10383.97115,0.96233,62.90408,59.4840693
10383.95415,1,62,59.05505906
10383.91715,0.9965,62.084,59.09505055
10383.88515,0.99599,62.09624,59.10087563
10383.85315,0.98864,62.27264,59.18476155
10383.83115,1.00355,61.9148,59.01446856
10383.79815,0.98032,62.47232,59.2795749
10383.76715,0.98956,62.25056,59.17426806
10383.72015,1.00523,61.87448,58.99524981
10383.68915,0.9919,62.1944,59.14756969
10383.65515,0.984,62.384,59.23765694
10383.61715,0.97715,62.5484,59.31565982
10383.58415,1.00046,61.98896,59.04980102
10383.55115,0.9931,62.1656,59.13387354
10383.51815,0.97262,62.65712,59.36718791
10383.48815,1.00623,61.85048,58.9838071
10383.45515,0.99613,62.09288,59.09927665
10383.41915,0.97241,62.66216,59.36957554
10383.38815,0.96349,62.87624,59.47090465
10383.34815,0.97707,62.55032,59.3165702
10383.31415,0.98318,62.40368,59.24699992
10383.27615,0.96756,62.77856,59.42469184
10383.23715,0.97107,62.69432,59.38480866
10383.19015,0.9863,62.3288,59.21144315
10383.15315,0.98108,62.45408,59.27092036
10383.14515,0.96321,62.88296,59.47408259
10383.11715,0.98051,62.46776,59.27741138
10383.08015,0.99141,62.20616,59.15316137
10383.04515,0.97782,62.53232,59.30803487
10383.01315,0.97917,62.49992,59.29266818
10382.97815,0.95497,63.08072,59.56752891
10382.95415,0.97663,62.56088,59.32157702
10382.92215,0.95964,62.96864,59.51458645
10382.87315,0.97458,62.61008,59.34489869
10382.84215,0.97267,62.65592,59.36661941
10382.81315,0.98513,62.35688,59.22477944
10382.77915,1.00131,61.96856,59.04008384
10382.74615,0.98847,62.27672,59.18670036
10382.71315,0.97387,62.62712,59.35297381
10382.68015,0.96175,62.918,59.49065053
10382.64915,0.97487,62.60312,59.34160008
10382.61515,0.96368,62.87168,59.4687481
10382.58315,0.97657,62.56232,59.32225973
10382.54815,0.98608,62.33408,59.21395106
10382.51615,0.96837,62.75912,59.4154904
10382.48115,0.99153,62.20328,59.15179203
10382.44515,0.94912,63.22112,59.63378237
10382.40215,0.99703,62.07128,59.08899644
10382.35515,0.9947,62.1272,59.11560708
10382.30315,0.97525,62.594,59.33727749
10382.27215,0.97631,62.56856,59.32521808
10382.26415,0.97589,62.57864,59.32999663
10382.23815,0.97977,62.48552,59.28583726
10382.20115,0.99044,62.22944,59.16422906
10382.17015,0.99474,62.12624,59.11515034
10382.13615,0.97578,62.58128,59.33124809
10382.10715,0.98756,62.29856,59.19707763
10382.08115,0.96848,62.75648,59.41424072
10382.04915,0.98878,62.26928,59.18316484
10382.00015,0.95443,63.09368,59.5736477
10381.96915,0.97313,62.64488,59.36138897
10381.93515,0.98296,62.40896,59.24950633
10381.90215,0.95632,63.04832,59.55222918
10381.87015,0.97826,62.52176,59.3030269
10381.83715,0.96078,62.94128,59.50165544
10381.80515,0.96887,62.74712,59.4098098
10381.77315,0.97306,62.64656,59.36218493
10381.73915,0.95178,63.15728,59.60366599
10381.70815,0.97351,62.63576,59.35706782
10381.67515,0.97862,62.51312,59.29892916
10381.63915,0.94863,63.23288,59.63932847
10381.60415,0.95369,63.11144,59.58203169
10381.56615,0.98752,62.29952,59.19753373
10381.52215,0.95476,63.08576,59.56990851
10381.48015,0.95859,62.99384,59.5264941
10381.42815,0.97164,62.68064,59.37832938
10381.39815,0.96139,62.92664,59.49473506
10381.38315,0.98218,62.42768,59.25839181
10381.36315,0.94071,63.42296,59.72890004
10381.33415,0.94394,63.34544,59.69238645
10381.29215,0.97839,62.51864,59.3015472
10381.25715,0.9547,63.0872,59.57058838
10381.22815,0.95279,63.13304,59.59222684
10381.20815,0.95057,63.18632,59.61736744
10381.17715,0.93681,63.51656,59.77295793
10381.14315,0.95147,63.16472,59.60717658
10381.11215,0.96526,62.83376,59.4508116
10381.07615,0.97142,62.68592,59.38083024
10381.04415,0.94382,63.34832,59.69374339
10381.00915,0.95917,62.97992,59.51991683
10380.96615,0.95217,63.14792,59.59924916
10380.93215,0.92961,63.68936,59.85421038
10380.89915,0.90901,64.18376,60.08607576
10380.86415,0.9386,63.4736,59.75274052
10380.83315,0.91676,63.99776,59.99894999
10380.79815,0.9026,64.3376,60.15804186
10380.76115,0.94336,63.35936,59.69894471
10380.72315,0.90485,64.2836,60.13279056
10380.67015,0.92819,63.72344,59.87022215
10380.63515,0.92347,63.83672,59.92341362
10380.58415,0.91878,63.94928,59.97622029
10380.55715,0.90843,64.19768,60.09259106
10380.54415,0.93817,63.48392,59.75759784
10380.52815,0.92052,63.90752,59.95663433
10380.49915,0.91891,63.94616,59.97475719
10380.46415,0.91408,64.06208,60.02909295
10380.42915,0.924,63.824,59.9174432
10380.39115,0.87703,64.95128,60.44426772
10380.36015,0.885,64.76,60.35519862
10380.33415,0.89111,64.61336,60.28682692
10380.30314,0.86136,65.32736,60.61900692
10380.27014,0.87523,64.99448,60.46436554
10380.23514,0.87277,65.05352,60.49182176
10380.20114,0.87754,64.93904,60.43857212
10380.16914,0.86319,65.28344,60.59862622
10380.13114,0.84569,65.70344,60.79324387
10380.09214,0.8176,66.3776,61.104337
10380.05514,0.84707,65.67032,60.77791951
10380.02514,0.83846,65.87696,60.87346713
10379.99114,0.83255,66.0188,60.93896537
10379.95714,0.82238,66.26288,61.05151104
10379.92114,0.81109,66.53384,61.17620861
10379.89014,0.8234,66.2384,61.04023263
10379.85514,0.76518,67.63568,61.68068579
10379.82214,0.78731,67.10456,61.43802975
10379.78414,0.76648,67.60448,61.66645766
10379.74014,0.73741,68.30216,61.98384064
10379.69614,0.70071,69.18296,62.38222102
10379.68414,0.66967,69.92792,62.71718664
10379.66514,0.6994,69.2144,62.39639413
10379.62414,0.69157,69.40232,62.48104112
10379.58214,0.65268,70.33568,62.89977742
10379.55014,0.6472,70.4672,62.9585578
10379.51314,0.63714,70.70864,63.06632223
10379.48214,0.61687,71.19512,63.28290053
10379.45814,0.58504,71.95904,63.6215058
10379.42814,0.48866,74.27216,64.63597296
10379.39714,0.51653,73.60328,64.34426548
10379.36514,0.56824,72.36224,63.79949843
10379.33114,0.50589,73.85864,64.45578717
10379.29214,0.4638,74.8688,64.89506915
10379.26014,0.46856,74.75456,64.84553955
10379.21814,0.44266,75.37616,65.11458362
10379.18314,0.46957,74.73032,64.83502526
10379.15214,0.38878,76.66928,65.67074691
10379.11614,0.40551,76.26776,65.49856105
10379.07914,0.39766,76.45616,65.57940988
10379.04514,0.41491,76.04216,65.40161695
10379.01014,0.3159,78.4184,66.41562316
10378.97214,0.34596,77.69696,66.10940932
10378.92314,0.31795,78.3692,66.39478519
10378.87614,0.21987,80.72312,67.38453458
10378.85214,0.18944,81.45344,67.68866966
10378.84114,0.21167,80.91992,67.46662508
10378.82614,0.22111,80.69336,67.37211218
10378.79214,0.16349,82.07624,67.94695357
10378.75414,0.15559,82.26584,68.02538864
10378.71714,0.18418,81.57968,67.74110274
10378.68014,0.23318,80.40368,67.25107434
10378.64914,0.16815,81.9644,67.90064433
10378.61514,0.15927,82.17752,67.98886306
10378.58614,0.12168,83.07968,68.36104154
10378.55414,0.09857,83.63432,68.58885113
10378.52214,0.20755,81.0188,67.50783288
10378.48914,0.17411,81.82136,67.84137012
10378.45914,0.13367,82.79192,68.24254904
10378.42614,0.15172,82.35872,68.06377891
10378.39214,0.17906,81.70256,67.79210131
10378.35714,0.18595,81.5372,67.72346344
10378.31914,0.13732,82.70432,68.20643665
10378.28214,0.21289,80.89064,67.45441794
10378.24614,0.18808,81.48608,67.70223039
10378.21014,0.2049,81.0824,67.53432461
10378.17414,0.21923,80.73848,67.39094524
10378.13914,0.24815,80.0444,67.10065201
10378.08914,0.30975,78.566,66.4780979
10378.04814,0.29125,79.01,66.66567708
10377.99914,0.29113,79.01288,66.66689208
10377.97914,0.3412,77.8112,66.15799271
10377.95814,0.24525,80.114,67.12981826
10377.94914,0.33441,77.97416,66.22723382
10377.90814,0.31193,78.51368,66.4559591
10377.87714,0.37394,77.02544,65.82310385
10377.84014,0.39113,76.61288,65.64658788
10377.81014,0.42814,75.72464,65.26492933
10377.77214,0.41887,75.94712,65.36073363
10377.73514,0.50161,73.96136,64.50059302
10377.71314,0.47671,74.55896,64.76064777
10377.68014,0.53225,73.226,64.17914381
10377.64714,0.4863,74.3288,64.66061398
10377.61514,0.55933,72.57608,63.89369687
10377.58214,0.49402,74.14352,64.57997368
10377.54914,0.54252,72.97952,64.0710387
10377.51914,0.52783,73.33208,64.22561405
10377.48614,0.56655,72.4028,63.81737616
10377.45014,0.60497,71.48072,63.40970352
10377.40814,0.59946,71.61296,63.46833069
10377.37314,0.59836,71.63936,63.48002836
10377.33414,0.58712,71.90912,63.59943396
10377.29314,0.6037,71.5112,63.4232213
10377.24914,0.64298,70.56848,63.0037856
10377.19814,0.65309,70.32584,62.89537741
10377.15614,0.68891,69.46616,62.50977124
10377.14114,0.68545,69.5492,62.54712224
10377.12014,0.60998,71.36048,63.35634933
10377.11514,0.65949,70.17224,62.82665438
10377.08414,0.65353,70.31528,62.89065511
10377.04614,0.65576,70.26176,62.86671615
10377.01714,0.67193,69.87368,62.69285844
10376.98114,0.66747,69.98072,62.74085989
10376.93914,0.66605,70.0148,62.75613516
10376.90114,0.65112,70.37312,62.91651611
10376.86414,0.67047,69.90872,62.70857597
10376.84014,0.65739,70.22264,62.84921241
10376.80914,0.65873,70.19048,62.83481917
10376.77414,0.67241,69.86216,62.68769018
10376.74214,0.68146,69.64496,62.59016696
10376.70814,0.65897,70.18472,62.83224093
10376.67314,0.68687,69.51512,62.53179591
10376.64314,0.67507,69.79832,62.65904165
10376.60614,0.68966,69.44816,62.50167198
10376.57014,0.7048,69.0848,62.33794992
10376.53214,0.67384,69.82784,62.67229053
10376.49514,0.70075,69.182,62.38178821
10376.46314,0.67827,69.72152,62.62455988
10376.42414,0.66725,69.986,62.74322673
10376.38614,0.68417,69.57992,62.5609343
10376.34014,0.67365,69.8324,62.67433685
10376.29814,0.76513,67.63688,61.68123296
10376.29414,0.708,69.008,62.30329044
10376.27614,0.72647,68.56472,62.10286225
10376.24214,0.72615,68.5724,62.10634026
10376.21114,0.7619,67.7144,61.7165699
10376.17814,0.73655,68.3228,61.99320527
10376.14314,0.74244,68.18144,61.92904004
10376.10314,0.80413,66.70088,61.25295503
10376.06014,0.79691,66.87416,61.33246693
10376.01614,0.80022,66.79472,61.2960276
10375.99614,0.80726,66.62576,61.2184531
10375.96414,0.80439,66.69464,61.2500898
